PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Age_Missing,Cabin_Missing,FamilySize,IsAlone,FarePerPerson,FareLog,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_Known,Deck_Unknown,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
11,1,0.8273772438659699,-1.790966107253633,0.4327933656785018,0.7676298785983874,-0.35890412945574,-0.4978947274915307,-1.8351149988007645,0.6792945838081278,-1.2316448970959013,-0.67009790789565,-0.023911397356665767,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,1.8351149988007642,-1.8351149988007645,3.451527702085103,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
12,1,-1.5661069258891576,1.9835061918252666,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.4978947274915307,-1.8351149988007645,-0.5609748304808925,0.8119223343984152,0.7988599276163693,0.5057419413731775,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,1.8351149988007642,-1.8351149988007645,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
13,0,0.8273772438659699,-0.6726039445635886,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.49624983999152694,-0.8269425125655973,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
14,0,0.8273772438659699,0.6554511236308389,0.4327933656785018,5.73284383018578,0.35310901603977735,-0.4978947274915307,0.5449249778098338,3.1598334123861687,-1.2316448970959013,-0.7470210942213957,0.6952352921999051,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
15,0,0.8273772438659699,-1.0919897555723552,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5099570017481555,-0.8531270238554911,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
16,1,-0.3693648410115938,1.7738132863208833,-0.47454519624983954,-0.4736736092984604,-0.393100301109041,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,0.0602973304129473,-0.0722169303782028,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
17,0,0.8273772438659699,-1.9307613775898884,3.1548090514635256,0.7676298785983874,0.24807791739035287,-0.4978947274915307,0.5449249778098338,2.5396987052416584,-1.2316448970959013,-0.7199771354319,0.6127084536079945,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,4.612483062299524,-0.5118980953829163,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,3.451527702085103,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
18,1,-0.3693648410115938,,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.1497204697396845,-0.3046458931962617,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
19,0,0.8273772438659699,0.09627004228581679,0.4327933656785018,-0.4736736092984604,-0.29539695352818096,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,-0.4297442032765269,0.060934025989985284,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
20,1,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5540047350335008,-0.9413714272077109,1.3555735383351193,-1.3555735383351195,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
21,0,-0.3693648410115938,0.37586058295832786,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,0.7603566642550533,0.48160111997292887,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
22,1,-0.3693648410115938,0.3059629477902001,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.4978947274915307,-1.8351149988007645,-0.5609748304808925,0.8119223343984152,-0.1497204697396845,-0.3046458931962617,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,1.8351149988007642,-1.8351149988007645,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
23,1,0.8273772438659699,-1.0220921204042275,-0.47454519624983954,-0.4736736092984604,-0.7824872225578006,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.4977059634059186,-0.8296970819038674,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
24,1,-1.5661069258891576,-0.11342286321856652,-0.47454519624983954,-0.4736736092984604,0.5595073378043441,-0.4978947274915307,-1.8351149988007645,-0.5609748304808925,0.8119223343984152,1.4254130314050542,0.8425047648077887,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,1.8351149988007642,-1.8351149988007645,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
25,0,0.8273772438659699,-1.511375566581122,2.2474704895351842,0.7676298785983874,-0.14517805662260871,-0.4978947274915307,0.5449249778098338,1.9195639980971482,-1.2316448970959013,-0.7647225945199747,0.24051083407961027,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,3.451527702085103,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
26,1,0.8273772438659699,0.5855534884627112,0.4327933656785018,5.73284383018578,0.35860482934120075,-0.4978947274915307,0.5449249778098338,3.1598334123861687,-1.2316448970959013,-0.7458959988634352,0.6994008183071385,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
27,0,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5540047350335008,-0.9413714272077109,-0.7376951317802901,0.7376951317802901,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
28,0,-1.5661069258891576,-0.7425015797317164,2.2474704895351842,2.0089333664952354,2.0316232164746784,-0.4978947274915307,-1.8351149988007645,2.5396987052416584,-1.2316448970959013,-0.2939980313823169,1.5630645439328383,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,1.8351149988007642,-1.8351149988007645,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
29,1,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.789814973626365,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5082068534135502,-0.8497516826778134,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
30,0,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5070447549193723,-0.8475157022567751,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
31,0,-1.5661069258891576,0.7253487587989667,-0.47454519624983954,-0.4736736092984604,0.1794803970538311,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,0.880822874422603,0.5555651505841092,-0.7376951317802901,0.7376951317802901,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,-0.40583972495671383,6.1432182473669785,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
32,1,-1.5661069258891576,,0.4327933656785018,-0.4736736092984604,2.0316232164746784,2.008456697338717,-1.8351149988007645,0.059159876663617626,-1.2316448970959013,1.2376011133218938,1.5630645439328383,1.3555735383351193,-1.3555735383351195,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,1.8351149988007642,-1.8351149988007645,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
33,1,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5172516200067901,-0.8672988523685876,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
34,0,-0.3693648410115938,2.459683831408137,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.32473530320021105,-0.5401326474896715,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,6.284902544988268
35,0,-1.5661069258891576,-0.11342286321856652,0.4327933656785018,-0.4736736092984604,2.0316232164746784,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,1.2376011133218938,1.5630645439328383,-0.7376951317802901,0.7376951317802901,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
36,0,-1.5661069258891576,0.8651440291352223,0.4327933656785018,-0.4736736092984604,1.3655599553464393,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,0.7603566642550533,1.2890079243426653,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
37,1,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5537107101132871,-0.9407602855054759,-0.7376951317802901,0.7376951317802901,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
38,0,0.8273772438659699,-0.6027063093954609,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.49624983999152694,-0.8269425125655973,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
39,0,0.8273772438659699,-0.8123992148998442,1.340131927606843,-0.4736736092984604,-0.29539695352818096,-0.4978947274915307,0.5449249778098338,0.6792945838081278,-1.2316448970959013,-0.6397620034291588,0.060934025989985284,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
40,1,0.8273772438659699,-1.0919897555723552,0.4327933656785018,-0.4736736092984604,-0.6255512205060441,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,-0.6663047530717822,-0.46531101107806416,1.3555735383351193,-1.3555735383351195,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
41,0,0.8273772438659699,0.7253487587989667,0.4327933656785018,-0.4736736092984604,-0.7118574725915968,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,-0.7281444943267246,-0.6518909067886722,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
42,0,-0.3693648410115938,-0.18332049838669429,0.4327933656785018,-0.4736736092984604,-0.14884193215689093,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,-0.32473530320021105,0.2364366677703862,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
43,0,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5070447549193723,-0.8475157022567751,-0.7376951317802901,0.7376951317802901,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
44,1,-0.3693648410115938,-1.8608637424217607,0.4327933656785018,2.0089333664952354,0.8564864331111263,-0.4978947274915307,0.5449249778098338,1.299429290952638,-1.2316448970959013,-0.33209992739223,1.026926148912604,1.3555735383351193,-1.3555735383351195,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,3.451527702085103,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
45,1,0.8273772438659699,-0.7425015797317164,-0.47454519624983954,-0.4736736092984604,-0.789814973626365,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5082068534135502,-0.8497516826778134,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
46,0,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.49624983999152694,-0.8269425125655973,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
47,0,0.8273772438659699,,0.4327933656785018,-0.4736736092984604,-0.417526138004256,2.008456697338717,0.5449249778098338,0.059159876663617626,-1.2316448970959013,-0.5172516200067901,-0.1079546502830178,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
48,1,0.8273772438659699,,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,2.008456697338717,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5172516200067901,-0.8672988523685876,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,3.2513733362117265,-1.6147097105649404,-0.21680296415038888,1.9535138126504805,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
49,0,0.8273772438659699,,1.340131927606843,-0.4736736092984604,-0.1156618753184308,2.008456697338717,0.5449249778098338,0.6792945838081278,-1.2316448970959013,-0.5539067267267628,0.2728361442823035,-0.7376951317802901,0.7376951317802901,2.0745051044939435,-0.3075623426146228,-1.6147097105649404,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
50,0,0.8273772438659699,-0.8123992148998442,0.4327933656785018,-0.4736736092984604,-0.30516728828626694,-0.4978947274915307,0.5449249778098338,0.059159876663617626,-1.2316448970959013,-0.43674479661494797,0.04826592140818334,1.3555735383351193,-1.3555735383351195,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,-1.175735064194511,2.4640269015229057,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,2.894641146743591,-1.2060453783110543,-0.15911145683514602
51,0,0.8273772438659699,-1.5812732017492497,3.1548090514635256,0.7676298785983874,0.7640737218017698,-0.4978947274915307,0.5449249778098338,2.5396987052416584,-1.2316448970959013,-0.5967375235367793,0.9725228748597404,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,4.612483062299524,-0.5118980953829163,-1.175735064194511,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,3.451527702085103,-0.34546596600583057,-1.2060453783110543,-0.15911145683514602
52,0,0.8273772438659699,-0.6027063093954609,-0.47454519624983954,-0.4736736092984604,-0.793684026190567,-0.4978947274915307,0.5449249778098338,-0.5609748304808925,0.8119223343984152,-0.5137513233375797,-0.8604776104843018,-0.7376951317802901,0.7376951317802901,-0.4820426798824101,-0.3075623426146228,0.6193063641452488,-0.21680296415038888,-0.5118980953829163,0.8505317485662419,-0.40583972495671383,-0.16278112867447064,-0.5449249778098341,0.5449249778098338,-0.28972677791225315,-0.34546596600583057,0.82915619758885,-0.15911145683514602
